"","Id","LotArea","LotShape","LandContour","Utilities","LotConfig","Slope","DwellClass","OverallQuality","OverallCondition","YearBuilt","ExteriorCondition","BasementCondition","TotalBSF","CentralAir","LowQualFinSF","LivingArea","FullBath","HalfBath","BedroomAbvGr","KitchenQuality","KitchenAbvGr","Fireplaces","GarageType","GarageCars","PavedDrive","PoolArea","OpenPorchSF","MoSold","YrSold","SalePrice","X","X.1","LandContour_HLS","LandContour_Low","LandContour_Lv1","Utilities_NoSewa","LotConfig_CulDSac","LotConfig_FR2","LotConfig_FR3","LotConfig_Inside","Slope_Mod","Slope_Sev","DwellClass_2fmCon","DwellClass_Duplex","DwellClass_Twnhs","DwellClass_TwnhsE","CentralAir_Y","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","LotShape_Code","ExteriorCondition_Code","BasementCondition_Code","KitchenQuality_Code","PavedDrive_Code"
"358",1065,11000,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",5,6,1966,"TA","TA",1154,"Y",0,1154,1,1,3,"TA",1,1,"Attchd",2,"Y",0,58,11,2009,154000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"359",1067,7837,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1993,"TA","TA",799,"Y",0,1571,2,1,3,"TA",1,1,"Attchd",2,"Y",0,40,5,2009,178000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"360",1074,7950,3,"Bnk","AllPub","Corner","Gtl","1Fam",6,6,1977,"TA","TA",690,"Y",0,1426,1,1,3,"TA",1,0,"Attchd",2,"Y",0,0,7,2009,159500,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"361",1078,15870,3,"Lvl","AllPub","Corner","Gtl","1Fam",5,5,1969,"TA","TA",1096,"Y",0,1096,1,0,3,"TA",1,0,"Attchd",1,"Y",0,32,3,2006,138800,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"362",1090,3316,3,"Lvl","AllPub","Inside","Gtl","TwnhsE",8,5,2005,"TA","TA",1247,"Y",0,1247,1,1,1,"Gd",1,1,"Attchd",2,"Y",0,84,4,2006,197000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,2,1
"363",1096,9317,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,2006,"TA","TA",1314,"Y",0,1314,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,22,3,2007,176432,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"364",1100,11880,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,1978,"TA","TA",1271,"Y",0,1601,2,0,3,"TA",1,1,"Attchd",2,"Y",0,0,4,2009,157000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"365",1102,9758,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1971,"TA","TA",950,"Y",0,950,1,0,3,"TA",1,0,"Detchd",1,"Y",0,0,7,2007,119500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"366",1106,12256,3,"Lvl","AllPub","Corner","Gtl","1Fam",8,5,1994,"TA","TA",1463,"Y",0,2622,2,1,3,"Gd",1,2,"Attchd",2,"Y",0,32,4,2010,325000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"367",1107,10357,3,"Lvl","AllPub","Corner","Gtl","1Fam",7,5,1990,"TA","TA",910,"Y",0,1442,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,244,5,2007,179900,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"368",1110,11362,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2004,"TA","TA",1836,"Y",0,1836,2,0,3,"Gd",1,1,"Attchd",3,"Y",0,185,3,2009,280000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"369",1113,7100,3,"Lvl","AllPub","Corner","Gtl","1Fam",5,7,1957,"TA","TA",816,"Y",0,816,1,0,2,"TA",1,0,"Detchd",1,"Y",0,0,7,2006,129900,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"370",1118,9764,3,"Lvl","AllPub","FR2","Gtl","1Fam",5,7,1967,"TA","TA",894,"Y",0,894,1,0,3,"Gd",1,0,"Attchd",2,"Y",0,0,5,2008,130000,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"371",1123,8926,3,"Lvl","AllPub","Corner","Gtl","1Fam",4,3,1956,"TA","TA",672,"Y",0,960,1,0,3,"TA",1,0,"Basment",1,"Y",0,0,10,2009,112000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,NA,2,2,3,1
"372",1125,9125,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,1992,"TA","TA",384,"Y",0,1482,2,1,3,"Gd",1,1,"Attchd",2,"Y",0,25,7,2007,163900,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"373",1129,11796,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2004,"TA","TA",847,"Y",0,1959,2,1,4,"Gd",1,1,"BuiltIn",2,"Y",0,48,7,2007,215000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,2,1
"374",1134,9828,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,1995,"TA","TA",1128,"Y",0,2020,2,1,3,"Gd",1,1,"Attchd",2,"Y",0,155,6,2009,239500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"375",1135,8773,3,"HLS","AllPub","Inside","Gtl","1Fam",6,5,1997,"TA","TA",916,"Y",0,1600,2,1,3,"TA",1,1,"Attchd",2,"Y",0,38,8,2007,169000,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"376",1139,9819,3,"Lvl","AllPub","Inside","Mod","1Fam",6,5,1977,"TA","TA",1567,"Y",0,1567,2,0,2,"Gd",1,2,"Attchd",2,"Y",0,32,5,2009,196000,NA,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"377",1140,8731,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1920,"Fa","TA",915,"Y",0,1167,1,0,3,"TA",1,1,"Detchd",2,"Y",0,0,5,2007,144000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,3,2,3,1
"378",1142,10304,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",5,7,1976,"Gd","TA",780,"Y",0,1868,2,1,4,"Gd",1,1,"Attchd",2,"Y",0,96,10,2009,197500,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,2,2,1
"379",1151,8280,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1950,"TA","TA",932,"Y",0,932,1,0,2,"Gd",1,1,"Attchd",1,"Y",0,0,11,2007,124000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"380",1153,14115,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1956,"TA","TA",1073,"Y",0,1811,1,0,2,"Ex",1,1,"Attchd",2,"Y",0,0,7,2006,230000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"381",1155,13700,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,6,1965,"TA","TA",864,"Y",0,1820,1,2,4,"Gd",1,2,"Attchd",2,"Y",0,84,5,2008,201800,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"382",1156,10768,3,"Lvl","AllPub","Corner","Gtl","1Fam",5,8,1976,"Gd","TA",1437,"Y",0,1437,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,21,7,2007,218000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,2,2,1
"383",1158,5001,3,"Lvl","AllPub","Inside","Gtl","Twnhs",7,5,2007,"TA","TA",1314,"Y",0,1314,2,0,2,"Gd",1,1,"Attchd",2,"Y",0,62,7,2009,230000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,NA,2,2,2,1
"384",1162,14778,3,"Low","AllPub","CulDSac","Gtl","1Fam",6,7,1954,"TA","TA",1296,"Y",0,1640,1,0,3,"Gd",1,1,"Detchd",2,"Y",0,0,11,2008,224000,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,2,1
"385",1165,16157,3,"Lvl","AllPub","FR2","Gtl","1Fam",5,7,1978,"TA","TA",1360,"Y",0,1432,1,1,2,"Gd",1,1,"Attchd",2,"Y",0,180,6,2007,194000,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"386",1166,9541,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2009,"TA","TA",1502,"Y",0,1502,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,114,9,2009,233170,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"387",1167,10475,3,"Lvl","AllPub","Corner","Gtl","1Fam",8,5,2008,"TA","TA",1694,"Y",0,1694,2,0,3,"Gd",1,0,"Attchd",3,"Y",0,33,2,2010,245350,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"388",1168,10852,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,2000,"TA","TA",959,"Y",0,1671,2,1,3,"TA",1,1,"Attchd",2,"Y",0,38,2,2006,173000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"389",1170,35760,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",10,5,1995,"Gd","TA",1930,"Y",0,3627,3,1,4,"Gd",1,1,"Attchd",3,"Y",0,76,7,2006,625000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,2,2,1
"390",1173,4017,3,"Lvl","AllPub","Inside","Gtl","TwnhsE",7,5,2006,"TA","TA",625,"Y",0,1250,2,1,2,"Gd",1,0,"Detchd",2,"Y",0,54,3,2008,171900,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,NA,2,2,2,1
"391",1174,18030,3,"Bnk","AllPub","Inside","Gtl","1Fam",5,6,1946,"TA","TA",1598,"Y",479,3086,3,0,3,"Ex",1,1,"Attchd",0,"Y",0,0,3,2007,200500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"392",1175,16560,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,8,1932,"TA","TA",952,"Y",0,2345,2,1,4,"TA",1,1,"Detchd",2,"Y",0,0,7,2006,239000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"393",1177,6951,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",5,5,1984,"TA","TA",876,"Y",0,923,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,10,2008,119500,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"394",1179,7681,3,"Lvl","AllPub","FR2","Gtl","1Fam",5,6,1921,"TA","TA",731,"Y",0,1343,1,1,3,"TA",1,1,"Detchd",1,"Y",0,0,7,2009,154900,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"395",1182,5587,3,"HLS","AllPub","Inside","Mod","TwnhsE",8,5,2008,"TA","TA",1600,"Y",0,1652,2,0,2,"Gd",1,1,"Attchd",2,"Y",0,53,11,2008,392500,NA,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,2,1
"396",1183,15623,3,"Lvl","AllPub","Corner","Gtl","1Fam",10,5,1996,"TA","TA",2396,"Y",0,4476,3,1,4,"Ex",1,2,"Attchd",3,"Y",555,78,7,2007,745000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"397",1187,10615,3,"Bnk","AllPub","Corner","Mod","2fmCon",3,5,1900,"TA","TA",978,"Y",0,1517.22206703911,2,0,3,"TA",2,0,"CarPort",2,"Y",0,74,8,2009,95000,NA,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,NA,2,2,3,1
"398",1189,8935,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2002,"TA","TA",831,"Y",0,1660,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,68,7,2009,195000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"399",1196,8029,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,2005,"TA","TA",728,"Y",0,1456,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,24,7,2008,176000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"400",1197,14054,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2006,"TA","TA",879,"Y",0,1863,2,1,4,"Gd",1,1,"BuiltIn",3,"Y",0,17,11,2006,219210,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,2,1
"401",1198,8850,3,"Bnk","AllPub","Corner","Gtl","1Fam",7,6,1916,"TA","TA",815,"Y",0,1690,1,0,3,"TA",1,1,"Detchd",1,"Y",0,0,7,2006,144000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"402",1206,14684,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",7,7,1990,"TA","TA",2158,"Y",0,2196,2,0,3,"Gd",1,1,"Attchd",3,"Y",0,70,6,2009,271900,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"403",1210,10182,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",8,5,2006,"TA","TA",1660,"Y",0,1660,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,50,5,2006,290000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"404",1212,12134,3,"Bnk","AllPub","Inside","Mod","1Fam",8,7,1988,"TA","TA",559,"Y",0,1752,2,0,4,"TA",1,0,"Basment",2,"Y",0,12,6,2010,164000,NA,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,NA,2,2,3,1
"405",1214,10246,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",4,9,1965,"Gd","Gd",648,"Y",0,1517.22206703911,0,0,0,"TA",1,0,"Attchd",1,"Y",0,0,5,2006,145000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,1,3,1
"406",1215,10205,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1962,"TA","TA",925,"Y",0,1517.22206703911,1,0,3,"TA",1,0,"Attchd",1,"Y",0,72,5,2006,134500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"407",1216,7094,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1966,"TA","TA",894,"Y",0,894,1,0,3,"TA",1,0,"Detchd",1,"Y",0,0,5,2007,125000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"408",1221,7800,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1964,"TA","TA",912,"Y",0,912,1,0,2,"TA",1,0,"Attchd",1,"Y",0,0,11,2006,115000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"409",1225,15384,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2004,"TA","TA",788,"Y",0,1490,2,1,3,"Gd",1,1,"Attchd",2,"Y",0,75,2,2008,184000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"410",1227,14598,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",6,5,2007,"TA","TA",894,"Y",0,1933,2,1,4,"Gd",1,1,"BuiltIn",3,"Y",0,18,1,2008,214000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,2,1
"411",1231,18890,3,"Lvl","AllPub","Inside","Gtl","Duplex",5,5,1977,"TA","TA",1361,"Y",0,2620,2,2,4,"TA",2,1,"BuiltIn",2,"N",0,24,8,2007,190000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,NA,2,2,3,3
"412",1234,12160,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1959,"TA","TA",1188,"Y",0,1517.22206703911,1,0,3,"TA",1,0,"Attchd",2,"Y",0,0,5,2010,142000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"413",1240,9037,3,"HLS","AllPub","Inside","Gtl","1Fam",8,5,2006,"TA","TA",1476,"Y",0,1484,2,0,2,"Ex",1,1,"Attchd",2,"Y",0,33,12,2007,265900,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"414",1245,11435,3,"HLS","AllPub","Corner","Mod","1Fam",8,7,1929,"TA","TA",792,"Y",0,1517,1,0,3,"Gd",1,2,"Detchd",2,"Y",0,0,6,2006,230000,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,2,1
"415",1248,12328,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1976,"TA","TA",1012,"Y",0,1034,1,0,3,"TA",1,0,"Attchd",3,"Y",0,0,5,2010,169900,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"416",1252,3136,3,"Lvl","AllPub","Corner","Gtl","TwnhsE",7,5,2003,"TA","TA",1405,"Y",0,1405,2,0,2,"Gd",1,1,"Attchd",2,"Y",0,36,3,2006,171750,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,2,1
"417",1254,17542,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,7,1974,"TA","TA",1192,"Y",0,2167,2,1,3,"Gd",1,2,"Attchd",2,"Y",0,47,7,2007,294000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"418",1257,14303,3,"Lvl","AllPub","Corner","Gtl","1Fam",8,5,1994,"TA","TA",1986,"Y",0,1987,2,0,2,"Gd",1,1,"Attchd",2,"Y",0,36,8,2008,301500,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"419",1259,9587,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2005,"TA","TA",856,"Y",0,1166,2,0,2,"Gd",1,0,"Attchd",2,"Y",0,0,7,2008,190000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"420",1267,10120,3,"Bnk","AllPub","Inside","Gtl","2fmCon",7,4,1910,"TA","TA",925,"N",0,1889,1,1,4,"TA",2,1,"Detchd",1,"N",0,0,1,2007,122000,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,2,2,3,3
"421",1268,13214,3,"HLS","AllPub","Inside","Gtl","1Fam",9,5,2008,"TA","TA",2002,"Y",0,2018,2,0,3,"Ex",1,1,"Attchd",3,"Y",0,76,5,2010,378500,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"422",1269,14100,3,"Lvl","AllPub","Inside","Mod","1Fam",8,9,1935,"Gd","TA",728,"Y",0,3447,3,1,4,"Gd",1,2,"BuiltIn",3,"Y",0,12,5,2008,381000,NA,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,NA,1,2,2,1
"423",1272,9156,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1968,"TA","TA",1489,"Y",0,1489,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,0,8,2009,185750,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"424",1273,13526,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",5,6,1965,"TA","TA",935,"Y",0,935,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,11,2006,137000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"425",1274,11512,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,7,1959,"TA","TA",1019,"Y",0,1357,1,0,2,"Ex",1,1,"Basment",1,"Y",0,0,5,2008,177000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,NA,2,2,1,1
"426",1277,12936,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",6,6,1972,"TA","Gd",723,"Y",0,1395,1,1,3,"TA",1,1,"Attchd",2,"Y",0,116,12,2009,162000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,1,3,1
"427",1278,17871,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",6,5,1967,"TA","TA",1680,"Y",0,1724,1,1,3,"TA",1,1,"Attchd",2,"Y",0,0,6,2009,197900,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"428",1281,9808,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2002,"TA","TA",1573,"Y",0,1573,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,72,3,2009,227000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"429",1282,8049,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",7,5,1990,"TA","TA",1309,"Y",0,1339,2,0,2,"TA",1,1,"Attchd",2,"Y",0,58,7,2006,180000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"430",1283,8800,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1977,"TA","TA",1040,"Y",0,1040,2,0,3,"Gd",1,0,"Detchd",2,"Y",0,0,9,2009,150500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,2,1
"431",1288,36500,3,"Low","AllPub","Inside","Mod","1Fam",5,5,1964,"Gd","TA",1624,"Y",0,1582,2,0,4,"TA",1,0,"Attchd",2,"N",0,198,6,2006,190000,NA,NA,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,NA,1,2,3,3
"432",1289,5664,3,"Lvl","AllPub","Inside","Gtl","TwnhsE",8,5,2000,"TA","TA",1501,"Y",0,1659,2,0,2,"Ex",1,1,"Attchd",2,"Y",0,59,10,2009,278000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,1,1
"433",1290,11065,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2006,"TA","TA",1085,"Y",0,1970,2,1,3,"Ex",1,1,"BuiltIn",3,"Y",0,74,10,2006,281000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,1,1
"434",1291,14112,3,"Lvl","AllPub","Corner","Gtl","1Fam",5,7,1964,"TA","TA",1152,"Y",0,1152,1,0,3,"TA",1,1,"Attchd",2,"Y",0,0,4,2010,180500,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"435",1301,10762,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",7,5,1999,"TA","TA",978,"Y",0,1983,2,1,3,"Gd",1,1,"Attchd",2,"Y",0,0,5,2009,225000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"436",1302,7500,3,"Bnk","AllPub","Inside","Gtl","1Fam",6,7,1942,"TA","TA",771,"Y",0,1494,1,0,3,"Gd",1,2,"Attchd",1,"P",0,0,11,2009,177500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,2
"437",1306,13173,3,"Lvl","AllPub","Corner","Gtl","1Fam",9,5,2006,"TA","TA",1652,"Y",0,1652,2,0,2,"Ex",1,2,"Attchd",2,"Y",0,102,11,2009,325000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"438",1307,6955,3,"Lvl","AllPub","Inside","Gtl","TwnhsE",7,5,2005,"TA","TA",1368,"Y",0,1368,2,0,2,"Gd",1,1,"Attchd",2,"Y",0,35,9,2006,202500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,2,1
"439",1313,9572,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,1990,"TA","TA",1453,"Y",0,2810,2,1,4,"Gd",1,1,"Attchd",2,"Y",0,0,6,2007,302000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"440",1314,14774,3,"Lvl","AllPub","Corner","Gtl","1Fam",9,5,1999,"TA","TA",1393,"Y",0,2599,2,1,4,"Gd",1,1,"BuiltIn",3,"Y",0,30,5,2010,333168,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,2,1
"441",1317,10226,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2008,"TA","TA",1622,"Y",0,1630,2,0,3,"Ex",1,1,"Attchd",3,"Y",0,42,1,2009,295493,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"442",1322,6627,3,"Lvl","AllPub","Corner","Gtl","1Fam",3,6,1949,"TA","NB",0,"N",0,720,1,0,2,"TA",1,0,"Detchd",1,"Y",0,0,7,2008,72500,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,4,3,1
